name,area,category,section,price
整租·合景映月台 3室1厅 南/北,97.37,3,合景映月台,15500
整租·海华堂 2室1厅 东南,90.72,2,海华堂,8160
整租·青年公寓 1室1厅 北,41.6,1,青年公寓,6959
整租·福盈家园 3室1厅 南/北,86.0,3,福盈家园,5600
整租·溪水雅地尚著 2室1厅 南/北,90.97,2,溪水雅地尚著,1800
整租·北京时代广场 2房间 东南,35.57,0,北京时代广场,2450
整租·黄庄小区 3室1厅 东/西,90.0,3,黄庄小区,19000
整租·泥洼路5号院 3室1厅 南/北,76.41,3,泥洼路5号院,5800
整租·东方太阳城 2室2厅 南/北,130.0,2,东方太阳城,5500
整租·莲花池东路 2室1厅 南/北,56.6,2,莲花池东路,7300
整租·中环南路3号院 3室1厅 南/北,83.0,3,中环南路3号院,7900
整租·郦城工作区 2房间 复式 东,47.0,0,郦城工作区,7000
整租·双裕小区 2室1厅 南/北,82.0,2,双裕小区,3600
整租·鹏润家园 2室2厅 东,101.07,2,鹏润家园,7600
整租·桂语听澜 4室1厅 南/北,120.0,4,桂语听澜,7000
整租·大成郡 2室1厅 南/北,102.49,2,大成郡,8000
整租·西潞园四里 3室1厅 南/北,105.0,3,西潞园四里,3600
整租·首开畅颐园 1室1厅 南,59.0,1,首开畅颐园,5100
整租·北京青年城 1室1厅 北,33.1,1,北京青年城,4890
整租·旺座中心公寓 2室2厅 东/西北,157.0,2,旺座中心公寓,16000
整租·松榆东里 2室1厅 南,63.88,2,松榆东里,6590
整租·保利罗谷小区 1室1厅 南,62.0,1,保利罗谷小区,3700
整租·西罗园南里 2室1厅 南,57.0,2,西罗园南里,5730
整租·北京恒大上河院一期 3室1厅 南/北,101.32,3,北京恒大上河院一期,2500
整租·阳光星苑北区 2室1厅 南,65.0,2,阳光星苑北区,4300
整租·长安太和 1室1厅 西,107.54,1,长安太和,20000
整租·龙湖云璟 3室1厅 南/北,111.01,3,龙湖云璟,8500
整租·豆瓣胡同 2室1厅 南,71.0,2,豆瓣胡同,10800
整租·悠胜美苑 2室1厅 东/西,98.37,2,悠胜美苑,7200
整租·永乐西区 2室1厅 南/北,62.54,2,永乐西区,4500
整租·首开中晟广场 2房间 东,41.0,0,首开中晟广场,2760
整租·安慧北里秀园 1室1厅 东/西,44.0,1,安慧北里秀园,5300
整租·北纬40度一期 2室1厅 东南,85.35,2,北纬40度一期,10190
整租·苹果派 2室1厅 南/北,110.77,2,苹果派,7000
整租·壹线国际 1室1厅 南,60.65,1,壹线国际,5300
整租·北苑家园茉藜园 2室1厅 东南,98.86,2,北苑家园茉藜园,7930
整租·学院派 2室1厅 东,86.0,2,学院派,8800
整租·荣丰2008 1室1厅 北,21.53,1,荣丰2008,4360
整租·万寿路小区 2室1厅 南,57.73,2,万寿路小区,6790
整租·农展南里 1室1厅 东南,36.0,1,农展南里,5600
整租·冠城名敦道A区 1室0厅 西北,131.0,1,冠城名敦道A区,19000
整租·金隅嘉和园 2室1厅 南/北,77.54,2,金隅嘉和园,4200
整租·世纪星城 2室2厅 南/北,109.0,2,世纪星城,5300
整租·胜利小区 1室1厅 南/北,43.0,1,胜利小区,2600
整租·珠江骏景北区 1室1厅 北,52.13,1,珠江骏景北区,5660
整租·高梁桥斜街丙40号院 1室1厅 东南,47.5,1,高梁桥斜街丙40号院,6890
整租·武圣西里 1室1厅 南,37.0,1,武圣西里,4000
整租·东亚华欣湾 3房间 南,77.0,0,东亚华欣湾,2200
整租·青年湖东里 3室1厅 南/北,72.39,3,青年湖东里,11000
整租·平原里小区 1室1厅 南/北,46.16,1,平原里小区,4400
整租·建新北区 2室1厅 南,52.93,2,建新北区,2500
整租·广安门外南街67号院 3室1厅 南,69.0,3,广安门外南街67号院,7000
整租·彩虹新城 1室1厅 南/北,62.0,1,彩虹新城,3923
整租·风格派 1室0厅 南,53.0,1,风格派,5700
整租·怡和南路11号院 2房间 西,40.0,0,怡和南路11号院,2800
整租·安慧里四区 2室1厅 南,54.29,2,安慧里四区,6630
整租·i立方 6房间 南/北,96.13,0,i立方,3670
整租·旭辉奥都 3房间 西北,70.0,0,旭辉奥都,5600
整租·南庭新苑北区 2室1厅 南/北,68.69,2,南庭新苑北区,5400
整租·朝阳门北大街 1室1厅 南,48.0,1,朝阳门北大街,6960
整租·北京理工大学家属区 1室1厅 南,55.0,1,北京理工大学家属区,7000
整租·荣京丽都 1室1厅 东,41.44,1,荣京丽都,3990
整租·安贞里 3室1厅 东/西,215.05,3,安贞里,22000
整租·弘善家园 2室1厅 东南,71.13,2,弘善家园,6030
整租·湾子街社区 1室1厅 南,40.33,1,湾子街社区,5360
整租·空港国际 1房间 西,53.7,0,空港国际,3300
整租·水星园 3室2厅 南/北,157.71,3,水星园,20000
整租·晨光家园A区 1室1厅 东,72.1,1,晨光家园A区,6000
整租·黄村西里 2室1厅 南,44.49,2,黄村西里,4060
整租·星河湾朗园 4室2厅 错层 东南,274.37,4,星河湾朗园,40000
整租·新建村 1室1厅 南,49.5,1,新建村,4890
整租·凤凰城一期 3室2厅 西南,167.0,3,凤凰城一期,22000
整租·东升园 1室1厅 西,50.46,1,东升园,8260
整租·宏嘉丽园 2室1厅 东,113.3,2,宏嘉丽园,11533
整租·永顺西里 3室1厅 南/北,89.27,3,永顺西里,3300
整租·泰禾中央广场 3房间 南,60.0,0,泰禾中央广场,4000
整租·太平路44号院 2室1厅 南,52.0,2,太平路44号院,5760
整租·首开万科城市之光盛佳尚苑 4房间 西北,60.0,0,首开万科城市之光盛佳尚苑,4000
整租·珠江骏景中区 2室1厅 北,65.6,2,珠江骏景中区,6330
整租·万泉庄1号院 1室1厅 南,43.3,1,万泉庄1号院,6560
整租·珺悦国际 2房间 北,63.38,0,珺悦国际,3500
整租·方恒东景 2室1厅 南,84.0,2,方恒东景,4000
整租·观澳园 1室1厅 西,41.2,1,观澳园,5690
整租·宣颐家园 1室1厅 西,34.83,1,宣颐家园,3590
整租·本家润园C区 1室1厅 北,47.86,1,本家润园C区,5690
整租·龙湖滟澜新宸西区 3室2厅 南/北,125.0,3,龙湖滟澜新宸西区,6500
整租·国门智慧城 3房间 复式 北,42.32,0,国门智慧城,3000
整租·太平桥小区 2室1厅 南,53.56,2,太平桥小区,6460
整租·高巢 1室1厅 南,54.0,1,高巢,5960
整租·华龙美晟 1室1厅 北,26.03,1,华龙美晟,4090
整租·棕榈泉国际公寓 3室1厅 北,220.33,3,棕榈泉国际公寓,53560
整租·双井东院 2室1厅 南,64.0,2,双井东院,7000
整租·时代龙和大道 2室1厅 南/北,103.26,2,时代龙和大道,4600
整租·汤泉墅 3室1厅 南/北,87.44,3,汤泉墅,3600
整租·首创远洋·禧瑞春秋 4室1厅 南,137.51,4,首创远洋·禧瑞春秋,12000
整租·住欣家园 1室1厅 南,65.57,1,住欣家园,4930
整租·建欣苑五里 2室1厅 西南,72.0,2,建欣苑五里,6000
整租·广安康馨家园南区 2室1厅 南/北,73.07,2,广安康馨家园南区,5000
整租·复兴南里 2室2厅 南/北,91.0,2,复兴南里,4300
整租·澳林春天三期 1室1厅 南,76.66,1,澳林春天三期,7000
整租·花家地西里一区 2室1厅 南/北,65.0,2,花家地西里一区,5600
整租·西山国际城 1室1厅 跃层 西,35.0,1,西山国际城,5300
整租·西辛南区 2室1厅 南/北,51.38,2,西辛南区,3000
整租·广通小区 2室2厅 东/西,95.95,2,广通小区,5600
整租·珺悦国际 2房间 北,64.71,0,珺悦国际,3600
整租·泰禾中央广场 3房间 南,60.0,0,泰禾中央广场,4000
整租·方丹苑 2室2厅 东南,85.0,2,方丹苑,7400
整租·星河湾朗园 5室3厅 跃层 东/南/北,744.26,5,星河湾朗园,119900
整租·太平路44号院 2室1厅 南,52.0,2,太平路44号院,5760
整租·珠江骏景中区 2室1厅 北,65.6,2,珠江骏景中区,6330
整租·万泉庄1号院 1室1厅 南,43.3,1,万泉庄1号院,6560
整租·龙鼎园 1室1厅 南,63.0,1,龙鼎园,3300
整租·倚林佳园 4室2厅 南/北,181.55,4,倚林佳园,25000
整租·西钓鱼台嘉园 3室2厅 东/西,181.13,3,西钓鱼台嘉园,45000
整租·木樨地 2室1厅 南/北,60.0,2,木樨地,7400
整租·观澳园 1室1厅 西,41.2,1,观澳园,5690
整租·同心嘉园 3室2厅 南/北,135.66,3,同心嘉园,6300
整租·玉泉西街8号 1室1厅 南,70.0,1,玉泉西街8号,5500
整租·东关二条 3室1厅 南,100.0,3,东关二条,5000
整租·万科大都会 6房间 西/北,450.0,0,万科大都会,120000
整租·宣颐家园 1室1厅 西,34.83,1,宣颐家园,3590
整租·远洋一方润园6号院 2室1厅 南,75.0,2,远洋一方润园6号院,5000
整租·兴盛国际 2房间 南/北,37.0,0,兴盛国际,3000
整租·三里屯SOHO 4室1厅 东南,276.6,4,三里屯SOHO,35000
整租·美然绿色家园 3室1厅 南/北,95.82,3,美然绿色家园,5300
整租·国瑞城中区 2室1厅 西北,75.76,2,国瑞城中区,8600
整租·兴盛街187号院 2室1厅 南,86.0,2,兴盛街187号院,3800
整租·公园1872 3室2厅 南/北,193.97,3,公园1872,26000
整租·苏荷时代 1室0厅 南,42.47,1,苏荷时代,3400
整租·武夷花园月季园 2室1厅 南/北,97.34,2,武夷花园月季园,3900
整租·永定路西里 3室2厅 南/北,135.0,3,永定路西里,11500
整租·本家润园C区 1室1厅 北,47.86,1,本家润园C区,5690
整租·华贸城 2室1厅 东,52.91,2,华贸城,6000
整租·六合园 2室1厅 南/北,70.0,2,六合园,4778
整租·京铁瑞园 2室1厅 南,76.1,2,京铁瑞园,7000
整租·通用时代国际公寓 4室2厅 西南/北,354.43,4,通用时代国际公寓,45000
整租·光大水墨风景 3室2厅 南/北,147.27,3,光大水墨风景,23500
整租·马甸南村 2室1厅 南/北,65.0,2,马甸南村,9000
整租·新城国际 3室1厅 复式 西南,178.0,3,新城国际,30000
整租·康静里 1室1厅 西,48.0,1,康静里,4690
整租·北京经开尚庭 5房间 南/北,90.0,0,北京经开尚庭,11000
整租·西三环北路101号院 2室1厅 南,55.6,2,西三环北路101号院,6900
整租·果园西里 3室2厅 南/北,100.08,3,果园西里,1800
整租·天宁寺前街北里 3室1厅 南/北,82.0,3,天宁寺前街北里,9000
整租·公园1872国际公寓 1室1厅 北,90.85,1,公园1872国际公寓,14500
整租·凤凰城二期 3室2厅 南/北,155.0,3,凤凰城二期,23000
整租·温莎大道 4室3厅 南/北,396.0,4,温莎大道,43000
整租·领地OFFICE 2室1厅 东/北,133.0,2,领地OFFICE,12000
整租·公园1872 4室2厅 东/南/北,263.33,4,公园1872,36000
整租·东直门外大街(东城） 1室1厅 南,38.28,1,东直门外大街(东城）,6160
整租·静安里 2室1厅 西南,64.53,2,静安里,6660
整租·马甸南村 2室1厅 北,64.1,2,马甸南村,8360
整租·首开国风美仑 4室2厅 南,139.2,4,首开国风美仑,7600
整租·十里春风 2室1厅 南/北,160.0,2,十里春风,2000
整租·烟树园 2室1厅 东南,89.96,2,烟树园,10590
整租·马公庄 2室1厅 东南,50.2,2,马公庄,5559
整租·西潞苑小区 2室1厅 南,112.0,2,西潞苑小区,4360
整租·东亚华欣湾 3房间 东/北,102.34,0,东亚华欣湾,1900
整租·北京财富中心 2室1厅 南,162.0,2,北京财富中心,24000
整租·第三区 2房间 北,33.62,0,第三区,5090
整租·城乡世纪广场莫尔空间 3房间 东,47.2,0,城乡世纪广场莫尔空间,4200
整租·马赛公馆 2房间 西,49.72,0,马赛公馆,4100
整租·尚峯壹号 7房间 南/北,182.69,0,尚峯壹号,8500
整租·相来家园 2室1厅 东,90.0,2,相来家园,14500
整租·清泽园 2室1厅 南,78.83,2,清泽园,5500
整租·桂语听澜 4室1厅 南/北,120.0,4,桂语听澜,7000
整租·丽景嘉苑景晨街2号院 2室1厅 南,87.67,2,丽景嘉苑景晨街2号院,5290
整租·大成郡 2室1厅 南/北,102.49,2,大成郡,8000
整租·绿地启航国际北区 2房间 北,40.63,0,绿地启航国际北区,3543
整租·西潞园四里 3室1厅 南/北,105.0,3,西潞园四里,3600
整租·学院派 1室1厅 南,59.95,1,学院派,8530
整租·首开畅颐园 1室1厅 南,59.0,1,首开畅颐园,5100
整租·旺座中心公寓 2室2厅 东/西北,157.0,2,旺座中心公寓,16000
整租·保利罗谷小区 1室1厅 南,62.0,1,保利罗谷小区,3700
整租·西马金润二区 3室1厅 北,92.0,3,西马金润二区,8030
整租·北京恒大上河院一期 3室1厅 南/北,101.32,3,北京恒大上河院一期,2500
整租·阳光星苑北区 2室1厅 南,65.0,2,阳光星苑北区,4300
整租·长安太和 1室1厅 西,107.54,1,长安太和,20000
整租·龙湖云璟 3室1厅 南/北,111.01,3,龙湖云璟,8500
整租·豆瓣胡同 2室1厅 南,71.0,2,豆瓣胡同,10800
整租·悠胜美苑 2室1厅 东/西,98.37,2,悠胜美苑,7200
整租·永乐西区 2室1厅 南/北,62.54,2,永乐西区,4500
整租·安慧北里秀园 1室1厅 东/西,44.0,1,安慧北里秀园,5300
整租·苹果派 2室1厅 南/北,110.77,2,苹果派,7000
整租·10AM新坐标 1室1厅 西南,53.05,1,10AM新坐标,5860
整租·前门西大街 1室1厅 南,45.32,1,前门西大街,7130
整租·壹线国际 1室1厅 南,60.65,1,壹线国际,5300
整租·学院派 2室1厅 东,86.0,2,学院派,8800
整租·农展南里 1室1厅 东南,36.0,1,农展南里,5600
整租·冠城名敦道A区 1室0厅 西北,131.0,1,冠城名敦道A区,19000
整租·国兴家园 2室2厅 东,148.99,2,国兴家园,15000
整租·西翠芳庭 2室1厅 南,90.92,2,西翠芳庭,6460
整租·金隅嘉和园 2室1厅 南/北,77.54,2,金隅嘉和园,4200
整租·世纪星城 2室2厅 南/北,109.0,2,世纪星城,5300
整租·领秀翡翠山B区 6室3厅 南/北,178.57,6,领秀翡翠山B区,11000
整租·云泽嘉苑 2室1厅 南,64.0,2,云泽嘉苑,3100
整租·西宸原著 3室1厅 南/北,220.0,3,西宸原著,50000
整租·五福玲珑居北区 1室1厅 南,48.58,1,五福玲珑居北区,6200
整租·恒大御景湾东区 2室1厅 南,89.0,2,恒大御景湾东区,4600
整租·富力金禧花园 3室1厅 南/北,130.55,3,富力金禧花园,9500
整租·大悦城公寓 3房间 南,134.19,0,大悦城公寓,15000
整租·Wehouse 15室3厅 南/北,315.0,15,Wehouse,150000
整租·龙欣苑小区 2室1厅 南,66.3,2,龙欣苑小区,7030
整租·弗农小镇 3室1厅 南/北,97.73,3,弗农小镇,7000
整租·南太平庄北巷 2室1厅 南/北,71.0,2,南太平庄北巷,5000
整租·合景映月台 3室1厅 南/北,97.37,3,合景映月台,15500
整租·周庄嘉园D区 2室1厅 西南,62.0,2,周庄嘉园D区,5830
整租·福盈家园 3室1厅 南/北,86.0,3,福盈家园,5600
整租·溪水雅地尚著 2室1厅 南/北,90.97,2,溪水雅地尚著,1800
整租·北京时代广场 2房间 东南,35.57,0,北京时代广场,2450
整租·黄庄小区 3室1厅 东/西,90.0,3,黄庄小区,19000
整租·泥洼路5号院 3室1厅 南/北,76.41,3,泥洼路5号院,5800
整租·东方太阳城 2室2厅 南/北,130.0,2,东方太阳城,5500
整租·福海佳园二区 1室1厅 东,61.18,1,福海佳园二区,4130
整租·永顺西里 2室1厅 南,63.85,2,永顺西里,4359
整租·莲花池东路 2室1厅 南/北,56.6,2,莲花池东路,7300
整租·五福玲珑居北区 1室1厅 南,48.58,1,五福玲珑居北区,6200
整租·丰侨公寓 1室1厅 北,57.08,1,丰侨公寓,11500
整租·海华堂 2室1厅 东南,90.72,2,海华堂,8160
整租·中环南路3号院 3室1厅 南/北,83.0,3,中环南路3号院,7900
整租·郦城工作区 2房间 复式 东,47.0,0,郦城工作区,7000
整租·青年公寓 1室1厅 北,41.6,1,青年公寓,6959
整租·双裕小区 2室1厅 南/北,82.0,2,双裕小区,3600
整租·鹏润家园 2室2厅 东,101.07,2,鹏润家园,7600
整租·珺悦国际 2房间 北,64.71,0,珺悦国际,3600
整租·清泽园 2室1厅 南,78.83,2,清泽园,5500
整租·丽景嘉苑景晨街2号院 2室1厅 南,87.67,2,丽景嘉苑景晨街2号院,5290
整租·方丹苑 2室2厅 东南,85.0,2,方丹苑,7400
整租·东平里 2室1厅 南,56.81,2,东平里,3590
整租·星河湾朗园 5室3厅 跃层 东/南/北,744.26,5,星河湾朗园,119900
整租·绿地启航国际北区 2房间 北,40.63,0,绿地启航国际北区,3543
整租·学院派 1室1厅 南,59.95,1,学院派,8530
整租·西马金润二区 3室1厅 北,92.0,3,西马金润二区,8030
整租·龙鼎园 1室1厅 南,63.0,1,龙鼎园,3300
整租·10AM新坐标 1室1厅 西南,53.05,1,10AM新坐标,5860
整租·倚林佳园 4室2厅 南/北,181.55,4,倚林佳园,25000
整租·西钓鱼台嘉园 3室2厅 东/西,181.13,3,西钓鱼台嘉园,45000
整租·木樨地 2室1厅 南/北,60.0,2,木樨地,7400
整租·同心嘉园 3室2厅 南/北,135.66,3,同心嘉园,6300
整租·玉泉西街8号 1室1厅 南,70.0,1,玉泉西街8号,5500
整租·东关二条 3室1厅 南,100.0,3,东关二条,5000
整租·万科大都会 6房间 西/北,450.0,0,万科大都会,120000
整租·远洋一方润园6号院 2室1厅 南,75.0,2,远洋一方润园6号院,5000
整租·兴盛国际 2房间 南/北,37.0,0,兴盛国际,3000
整租·三里屯SOHO 4室1厅 东南,276.6,4,三里屯SOHO,35000
整租·美然绿色家园 3室1厅 南/北,95.82,3,美然绿色家园,5300
整租·前门西大街 1室1厅 南,45.32,1,前门西大街,7130
整租·国兴家园 2室2厅 东,148.99,2,国兴家园,15000
整租·国瑞城中区 2室1厅 西北,75.76,2,国瑞城中区,8600
整租·兴盛街187号院 2室1厅 南,86.0,2,兴盛街187号院,3800
整租·西翠芳庭 2室1厅 南,90.92,2,西翠芳庭,6460
整租·将府锦苑 2室1厅 西南,50.0,2,将府锦苑,5190
整租·公园1872 3室2厅 南/北,193.97,3,公园1872,26000
整租·朗芳园三区 1室1厅 南,55.0,1,朗芳园三区,3100
整租·领秀翡翠山B区 6室3厅 南/北,178.57,6,领秀翡翠山B区,11000
整租·云泽嘉苑 2室1厅 南,64.0,2,云泽嘉苑,3100
整租·五福玲珑居北区 1室1厅 南,48.58,1,五福玲珑居北区,6200
整租·大悦城公寓 3房间 南,134.19,0,大悦城公寓,15000
整租·龙欣苑小区 2室1厅 南,66.3,2,龙欣苑小区,7030
整租·西宸原著 3室1厅 南/北,220.0,3,西宸原著,50000
整租·周庄嘉园D区 2室1厅 西南,62.0,2,周庄嘉园D区,5830
整租·恒大御景湾东区 2室1厅 南,89.0,2,恒大御景湾东区,4600
整租·富力金禧花园 3室1厅 南/北,130.55,3,富力金禧花园,9500
整租·Wehouse 15室3厅 南/北,315.0,15,Wehouse,150000
整租·弗农小镇 3室1厅 南/北,97.73,3,弗农小镇,7000
整租·南太平庄北巷 2室1厅 南/北,71.0,2,南太平庄北巷,5000
整租·合景映月台 3室1厅 南/北,97.37,3,合景映月台,15500
整租·福盈家园 3室1厅 南/北,86.0,3,福盈家园,5600
整租·福海佳园二区 1室1厅 东,61.18,1,福海佳园二区,4130
整租·永顺西里 2室1厅 南,63.85,2,永顺西里,4359
整租·五福玲珑居北区 1室1厅 南,48.58,1,五福玲珑居北区,6200
整租·溪水雅地尚著 2室1厅 南/北,90.97,2,溪水雅地尚著,1800
整租·北京时代广场 2房间 东南,35.57,0,北京时代广场,2450
整租·黄庄小区 3室1厅 东/西,90.0,3,黄庄小区,19000
整租·丰侨公寓 1室1厅 北,57.08,1,丰侨公寓,11500
整租·泥洼路5号院 3室1厅 南/北,76.41,3,泥洼路5号院,5800
整租·东方太阳城 2室2厅 南/北,130.0,2,东方太阳城,5500
整租·莲花池东路 2室1厅 南/北,56.6,2,莲花池东路,7300
整租·中环南路3号院 3室1厅 南/北,83.0,3,中环南路3号院,7900
整租·郦城工作区 2房间 复式 东,47.0,0,郦城工作区,7000
整租·海华堂 2室1厅 东南,90.72,2,海华堂,8160
整租·双裕小区 2室1厅 南/北,82.0,2,双裕小区,3600
整租·青年公寓 1室1厅 北,41.6,1,青年公寓,6959
整租·鹏润家园 2室2厅 东,101.07,2,鹏润家园,7600
整租·领秀翡翠山B区 6室3厅 南/北,178.57,6,领秀翡翠山B区,11000
整租·云泽嘉苑 2室1厅 南,64.0,2,云泽嘉苑,3100
整租·西宸原著 3室1厅 南/北,220.0,3,西宸原著,50000
整租·恒大御景湾东区 2室1厅 南,89.0,2,恒大御景湾东区,4600
整租·富力金禧花园 3室1厅 南/北,130.55,3,富力金禧花园,9500
整租·Wehouse 15室3厅 南/北,315.0,15,Wehouse,150000
整租·弗农小镇 3室1厅 南/北,97.73,3,弗农小镇,7000
整租·南太平庄北巷 2室1厅 南/北,71.0,2,南太平庄北巷,5000
整租·合景映月台 3室1厅 南/北,97.37,3,合景映月台,15500
整租·福盈家园 3室1厅 南/北,86.0,3,福盈家园,5600
整租·溪水雅地尚著 2室1厅 南/北,90.97,2,溪水雅地尚著,1800
整租·康营家园十四区 2室1厅 南,90.0,2,康营家园十四区,5560
整租·北京时代广场 2房间 东南,35.57,0,北京时代广场,2450
整租·松榆东里 2室1厅 南,63.88,2,松榆东里,6590
整租·黄庄小区 3室1厅 东/西,90.0,3,黄庄小区,19000
整租·西罗园南里 2室1厅 南,57.0,2,西罗园南里,5730
整租·泥洼路5号院 3室1厅 南/北,76.41,3,泥洼路5号院,5800
整租·东方太阳城 2室2厅 南/北,130.0,2,东方太阳城,5500
整租·莲花池东路 2室1厅 南/北,56.6,2,莲花池东路,7300
整租·中环南路3号院 3室1厅 南/北,83.0,3,中环南路3号院,7900
整租·郦城工作区 2房间 复式 东,47.0,0,郦城工作区,7000
整租·首开中晟广场 2房间 东,41.0,0,首开中晟广场,2760
整租·北纬40度一期 2室1厅 东南,85.35,2,北纬40度一期,10190
整租·北苑家园茉藜园 2室1厅 东南,98.86,2,北苑家园茉藜园,7930
整租·荣丰2008 1室1厅 北,21.53,1,荣丰2008,4360
整租·双裕小区 2室1厅 南/北,82.0,2,双裕小区,3600
整租·鹏润家园 2室2厅 东,101.07,2,鹏润家园,7600
整租·天鹅湾南区 4室3厅 复式 南/西/北,198.57,4,天鹅湾南区,33000
整租·铁东小区 2室1厅 南,50.0,2,铁东小区,7400
整租·万寿路小区 2室1厅 南,57.73,2,万寿路小区,6790
整租·武圣西里 1室1厅 南,37.0,1,武圣西里,4000
整租·东亚华欣湾 3房间 南,77.0,0,东亚华欣湾,2200
整租·康营家园十四区 2室1厅 南,90.0,2,康营家园十四区,5560
整租·松榆东里 2室1厅 南,63.88,2,松榆东里,6590
整租·青年湖东里 3室1厅 南/北,72.39,3,青年湖东里,11000
整租·西罗园南里 2室1厅 南,57.0,2,西罗园南里,5730
整租·平原里小区 1室1厅 南/北,46.16,1,平原里小区,4400
整租·建新北区 2室1厅 南,52.93,2,建新北区,2500
整租·广安门外南街67号院 3室1厅 南,69.0,3,广安门外南街67号院,7000
整租·首开中晟广场 2房间 东,41.0,0,首开中晟广场,2760
整租·彩虹新城 1室1厅 南/北,62.0,1,彩虹新城,3923
整租·北纬40度一期 2室1厅 东南,85.35,2,北纬40度一期,10190
整租·北苑家园茉藜园 2室1厅 东南,98.86,2,北苑家园茉藜园,7930
整租·风格派 1室0厅 南,53.0,1,风格派,5700
整租·怡和南路11号院 2房间 西,40.0,0,怡和南路11号院,2800
整租·荣丰2008 1室1厅 北,21.53,1,荣丰2008,4360
整租·万寿路小区 2室1厅 南,57.73,2,万寿路小区,6790
整租·i立方 6房间 南/北,96.13,0,i立方,3670
整租·前泥洼小区 2室1厅 南,60.0,2,前泥洼小区,5790
整租·安苑北里 1室1厅 南,43.0,1,安苑北里,7060
整租·旭辉奥都 3房间 西北,70.0,0,旭辉奥都,5600
整租·南庭新苑北区 2室1厅 南/北,68.69,2,南庭新苑北区,5400
整租·蒲安东里 1室1厅 东,49.12,1,蒲安东里,5930
整租·北京理工大学家属区 1室1厅 南,55.0,1,北京理工大学家属区,7000
整租·FCC中央城 2房间 西南,40.0,0,FCC中央城,3773
整租·安贞里 3室1厅 东/西,215.05,3,安贞里,22000
整租·空港国际 1房间 西,53.7,0,空港国际,3300
整租·芍药居北里 2室1厅 东,63.9,2,芍药居北里,6460
整租·水电部宿舍 2室1厅 西,66.3,2,水电部宿舍,9990
整租·水星园 3室2厅 南/北,157.71,3,水星园,20000
整租·松榆东里 2室1厅 南,63.88,2,松榆东里,6590
整租·西罗园南里 2室1厅 南,57.0,2,西罗园南里,5730
整租·首开中晟广场 2房间 东,41.0,0,首开中晟广场,2760
整租·领秀翡翠山B区 6室3厅 南/北,178.57,6,领秀翡翠山B区,11000
整租·云泽嘉苑 2室1厅 南,64.0,2,云泽嘉苑,3100
整租·西宸原著 3室1厅 南/北,220.0,3,西宸原著,50000
整租·恒大御景湾东区 2室1厅 南,89.0,2,恒大御景湾东区,4600
整租·富力金禧花园 3室1厅 南/北,130.55,3,富力金禧花园,9500
整租·Wehouse 15室3厅 南/北,315.0,15,Wehouse,150000
整租·弗农小镇 3室1厅 南/北,97.73,3,弗农小镇,7000
整租·南太平庄北巷 2室1厅 南/北,71.0,2,南太平庄北巷,5000
整租·北纬40度一期 2室1厅 东南,85.35,2,北纬40度一期,10190
整租·合景映月台 3室1厅 南/北,97.37,3,合景映月台,15500
整租·北苑家园茉藜园 2室1厅 东南,98.86,2,北苑家园茉藜园,7930
整租·荣丰2008 1室1厅 北,21.53,1,荣丰2008,4360
整租·福盈家园 3室1厅 南/北,86.0,3,福盈家园,5600
整租·溪水雅地尚著 2室1厅 南/北,90.97,2,溪水雅地尚著,1800
整租·北京时代广场 2房间 东南,35.57,0,北京时代广场,2450
整租·黄庄小区 3室1厅 东/西,90.0,3,黄庄小区,19000
整租·泥洼路5号院 3室1厅 南/北,76.41,3,泥洼路5号院,5800
整租·东方太阳城 2室2厅 南/北,130.0,2,东方太阳城,5500
整租·莲花池东路 2室1厅 南/北,56.6,2,莲花池东路,7300
整租·中环南路3号院 3室1厅 南/北,83.0,3,中环南路3号院,7900
整租·郦城工作区 2房间 复式 东,47.0,0,郦城工作区,7000
整租·双裕小区 2室1厅 南/北,82.0,2,双裕小区,3600
整租·鹏润家园 2室2厅 东,101.07,2,鹏润家园,7600
整租·天鹅湾南区 4室3厅 复式 南/西/北,198.57,4,天鹅湾南区,33000
整租·铁东小区 2室1厅 南,50.0,2,铁东小区,7400
整租·海棠湾一期 1室0厅 东南,51.0,1,海棠湾一期,3200
整租·富卓花园 5室2厅 南/北,294.0,5,富卓花园,49000
整租·京铁瑞园 2室1厅 南,76.1,2,京铁瑞园,7000
整租·永顺西里 3室1厅 南/北,89.27,3,永顺西里,3300
整租·首开万科城市之光盛佳尚苑 4房间 西北,60.0,0,首开万科城市之光盛佳尚苑,4000
整租·珺悦国际 2房间 北,63.38,0,珺悦国际,3500
整租·方恒东景 2室1厅 南,84.0,2,方恒东景,4000
整租·龙湖滟澜新宸西区 3室2厅 南/北,125.0,3,龙湖滟澜新宸西区,6500
整租·国门智慧城 3房间 复式 北,42.32,0,国门智慧城,3000
整租·康静里 1室1厅 西,48.0,1,康静里,4690
整租·双井东院 2室1厅 南,64.0,2,双井东院,7000
整租·西三环北路101号院 2室1厅 南,55.6,2,西三环北路101号院,6900
整租·东直门外大街(东城） 1室1厅 南,38.28,1,东直门外大街(东城）,6160
整租·时代龙和大道 2室1厅 南/北,103.26,2,时代龙和大道,4600
整租·静安里 2室1厅 西南,64.53,2,静安里,6660
整租·汤泉墅 3室1厅 南/北,87.44,3,汤泉墅,3600
整租·首创远洋·禧瑞春秋 4室1厅 南,137.51,4,首创远洋·禧瑞春秋,12000
整租·建欣苑五里 2室1厅 西南,72.0,2,建欣苑五里,6000
