name,area,category,section,price,East,West,South,North,Southeast,Southwest,Northwest,Northeast
整租·万邦都市花园 2室2厅 南,82.44,2,万邦都市花园,11500,0,0,1,0,0,0,0,0
整租·绿地峰尚汇 1室1厅 南,45.92,1,绿地峰尚汇,3700,0,0,1,0,0,0,0,0
整租·万科梦想派 2室2厅 南,73.77,2,万科梦想派,5800,0,0,1,0,0,0,0,0
整租·竹园高层 2室1厅 南,65.72,2,竹园高层,7200,0,0,1,0,0,0,0,0
独栋·COZI可遇 虹桥店 【华山医院&国际医学中心】医护陪住，上班通勤，生活配套成熟 2室1厅,95.0,2,COZI可遇,11900,0,0,0,0,0,0,0,0
整租·民生四村 1室1厅 南,34.53,1,民生四村,4500,0,0,1,0,0,0,0,0
独栋·sweet公寓 大宁店 带花园精装一室 免押金 宠物友好 可短租 可月付 随时看房 1室1厅,35.0,1,sweet公寓,5380,0,0,0,0,0,0,0,0
整租·凌兆玉兰苑 3室1厅 南,88.7,3,凌兆玉兰苑,7200,0,0,1,0,0,0,0,0
整租·佘北家园丽雅苑 1室1厅 南,60.0,1,佘北家园丽雅苑,1700,0,0,1,1,0,0,0,0
整租·瑞虹新城(一期) 2室1厅 南,89.06,2,瑞虹新城(一期),11000,0,0,1,0,0,0,0,0
整租·延新小区 1室1厅 南,48.18,1,延新小区,5200,0,0,1,0,0,0,0,0
独栋·sweet公寓 大宁店 免押金住 独立厨卫 宠物友好 上海大学 大宁广场 直达人广 1室1厅,25.0,1,sweet公寓,3830,0,0,0,0,0,0,0,0
整租·底特律财富天地 2室2厅 东,49.71,2,底特律财富天地,3000,1,0,0,0,0,0,0,0
整租·恒盛鼎城圣都汇 3室2厅 南,146.07,3,恒盛鼎城圣都汇,12000,0,0,1,0,0,0,0,0
整租·凤城六村 2室1厅 南,69.28,2,凤城六村,6500,0,0,1,0,0,0,0,0
整租·品臻国际公寓 1室1厅 南,55.18,1,品臻国际公寓,3600,0,0,1,0,0,0,0,0
整租·联洋年华 1室1厅 南,76.0,1,联洋年华,9500,0,0,1,0,0,0,0,0
整租·高弘家苑 1室1厅 南,59.0,1,高弘家苑,4500,0,0,1,0,0,0,0,0
整租·天安花园 3室2厅 南,124.0,3,天安花园,13000,0,0,1,0,0,0,0,0
独栋·COZI可遇 虹桥店 【尾盘送福利】-两室两卫 -带浴缸大阳台采光好 -居家露营 2室2厅,100.0,2,COZI可遇,11900,0,0,0,0,0,0,0,0
整租·佘北家园茸绣苑 3室1厅 东,96.0,3,佘北家园茸绣苑,3500,1,0,0,1,0,0,0,0
整租·中远两湾城 1室2厅 南,64.35,1,中远两湾城,7800,0,0,1,0,0,0,0,0
独栋·星荟公寓 普陀店 【特价房】只有一套·朝南一居室·近南京西路&静安寺 1室1厅,51.0,1,星荟公寓,7567,0,1,1,0,0,0,0,0
整租·绿地峰尚汇 1室1厅 南,43.89,1,绿地峰尚汇,4200,0,0,1,0,0,0,0,0
整租·申城佳苑二期B块 3室1厅 东南,91.39,3,申城佳苑二期B块,5300,1,0,1,0,1,0,0,0
独栋·大华享寓 菊太路店 整租特价房！民用水电通燃气，小区型公寓家电齐全拎包入住 1室1厅,43.0,1,大华享寓,2631,0,0,0,0,0,0,0,0
整租·星晓家园 3室2厅 南,82.0,3,星晓家园,3400,0,0,1,0,0,0,0,0
整租·浦三路4677弄 2室1厅 南,58.21,2,浦三路4677弄,3600,0,0,1,0,0,0,0,0
整租·枫桦景苑二期 2室1厅 南,89.0,2,枫桦景苑二期,4766,0,0,1,0,0,0,0,0
整租·万科城花新园 3室2厅 南,98.57,3,万科城花新园,9000,0,0,1,0,0,0,0,0
独栋·悦徕酒店公寓 龙茗路店 性价比内窗房 干湿分离 押一付一 1室1厅,18.0,1,悦徕酒店公寓,2500,0,0,0,0,0,0,0,0
整租·都市苑 1室1厅 南,57.04,1,都市苑,4000,0,0,1,0,0,0,0,0
整租·东方知音苑 3室2厅 南,100.78,3,东方知音苑,9500,1,0,1,0,0,0,0,0
整租·通阁路135弄 1室0厅 南,38.48,1,通阁路135弄,4100,0,0,1,0,0,0,0,0
整租·控江路1200弄 2室0厅 南,32.77,2,控江路1200弄,3600,0,0,1,0,0,0,0,0
整租·瑞和苑 1室1厅 南,54.45,1,瑞和苑,3300,0,0,1,0,0,0,0,0
整租·裕鸿佳苑(安通路151弄) 2室2厅 南,78.73,2,裕鸿佳苑(安通路151弄),1600,0,0,1,0,0,0,0,0
整租·金桥酒店公寓 1室1厅 南,59.13,1,金桥酒店公寓,5000,0,0,1,0,0,0,0,0
独栋·悦徕酒店公寓 龙茗路店 外窗大房型 开间,22.0,,悦徕酒店公寓,3400,0,0,0,0,0,0,0,0
独栋·城方公寓 黄金城道店 黄金城道 一房一厅首租 国企房东 直租无中介 稀缺户型 1室1厅,52.0,1,城方公寓,9238,1,0,0,0,0,0,0,0
整租·日晖六村 1室0厅 北,29.03,1,日晖六村,4700,0,0,0,1,0,0,0,0
整租·珠江新城 2室1厅 南,110.07,2,珠江新城,5400,0,0,1,0,0,0,0,0
整租·新城金郡（商住） 2室1厅 南,59.0,2,新城金郡（商住）,3000,0,0,1,0,0,0,0,0
"独栋·大华享寓 锦绣悦府菊太路店 民用水电通燃气，近地铁，南北通透,可短租 1室1厅",41.0,1,大华享寓,3048,0,0,1,1,0,0,0,0
独栋·城方公寓 CHIC栖窠社区 班车直达2号线 超大公区民用水电可提公积金停车免费（限时限量） 开间,50.0,,城方公寓,4607,0,0,0,0,0,0,0,0
独栋·城璟租住 中山社区店 城璟中山社区 周年庆活动 直租 精美阳台 高性价比 1室1厅,45.0,1,城璟租住,2850,0,0,0,0,0,0,0,0
独栋·南外滩520公寓 南外滩店 开业特惠 无窗新风房间 可办居住证 1室1厅,45.0,1,南外滩520公寓,4600,0,0,1,0,0,0,0,0
整租·源枫景苑 1室1厅 南,60.66,1,源枫景苑,3800,0,0,1,0,0,0,0,0
独栋·中海友里 金沙江路地铁站店 普陀独立厨卫 可办居住证 能短租 宽带免费 1室1厅,40.0,1,中海友里,7000,0,0,0,0,0,0,0,0
独栋·悦徕寓 罗锦路店 可短租采光充足不靠路 近1号线地铁进商业 1室1厅,15.0,1,悦徕寓,2380,0,0,0,0,0,0,0,0
整租·思浦小区 1室1厅 南/北,39.26,1,思浦小区,4500,0,0,1,1,0,0,0,0
整租·真光新村第五小区 1室1厅 南,47.0,1,真光新村第五小区,4800,0,0,1,0,0,0,0,0
整租·冶金公寓 1室1厅 南,47.71,1,冶金公寓,4500,0,0,1,0,0,0,0,0
整租·绍兴路7号 1室1厅 南,13.6,1,绍兴路7号,4800,0,0,1,0,0,0,0,0
独栋·金泽兰公寓 莱阳路店 开业特惠  近航津路精装一居室近保税区 开间,39.0,,金泽兰公寓,2880,0,0,0,0,0,0,0,0
整租·江桥二村 2室1厅 南,51.34,2,江桥二村,3750,0,0,1,0,0,0,0,0
整租·梧桐城邦(一期) 1室1厅 东/西,69.51,1,梧桐城邦(一期),4900,1,1,0,0,0,0,0,0
整租·由由四村 2室1厅 南,57.27,2,由由四村,4600,0,0,1,0,0,0,0,0
整租·淞滨路70弄 1室1厅 南,33.94,1,淞滨路70弄,3560,0,0,1,0,0,0,0,0
整租·江川一村 2室1厅 南,68.15,2,江川一村,2900,0,0,1,0,0,0,0,0
整租·馨昌佳苑 1室1厅 南,60.32,1,馨昌佳苑,5230,0,0,1,0,0,0,0,0
整租·金地天地云墅 4室2厅 南/北,113.0,4,金地天地云墅,7400,0,0,1,1,0,0,0,0
整租·骏丰玲珑坊 1室1厅 北,36.12,1,骏丰玲珑坊,3190,0,0,0,1,0,0,0,0
整租·恒大华城梅山苑 1室1厅 南,48.23,1,恒大华城梅山苑,4800,0,0,1,0,0,0,0,0
整租·常熟路163弄 1室1厅 西南,15.0,1,常熟路163弄,3200,0,1,1,0,0,1,0,0
整租·芝巷小区 2室1厅 南,60.0,2,芝巷小区,5500,0,0,1,0,0,0,0,0
整租·华浩苑 2室1厅 南,105.84,2,华浩苑,10490,0,0,1,0,0,0,0,0
整租·环绿公寓 2室1厅 南,85.0,2,环绿公寓,4500,0,0,1,0,0,0,0,0
整租·大华朗香公园里 3室1厅 南,100.78,3,大华朗香公园里,7690,0,0,1,0,0,0,0,0
整租·鞍山一村第三小区 1室0厅 南,29.61,1,鞍山一村第三小区,4500,0,0,1,0,0,0,0,0
整租·菊园 3室2厅 南,140.34,3,菊园,19000,0,0,1,0,0,0,0,0
整租·富特四村 1室1厅 南,44.59,1,富特四村,3890,0,0,1,0,0,0,0,0
整租·宜川三村 2室1厅 南,57.5,2,宜川三村,4712,0,0,1,0,0,0,0,0
整租·罗秀三村 1室1厅 南,43.13,1,罗秀三村,4600,0,0,1,0,0,0,0,0
整租·旭辉浦江国际广场(酒店式公寓) 1室0厅 东,48.0,1,旭辉浦江国际广场(酒店式公寓),2500,1,0,0,0,0,0,0,0
整租·纪念小区 2室1厅 南,49.12,2,纪念小区,4100,0,0,1,0,0,0,0,0
整租·家化绿苑 2室2厅 南,102.0,2,家化绿苑,12000,0,0,1,0,0,0,0,0
整租·培花七村 1室1厅 南,54.28,1,培花七村,4000,0,0,1,0,0,0,0,0
整租·东陆新村六街坊 2室2厅 南,68.0,2,东陆新村六街坊,6600,1,0,1,0,0,0,0,0
整租·梅园二街坊 1室1厅 南,30.94,1,梅园二街坊,5760,0,0,1,0,0,0,0,0
整租·日月光伯爵公馆 1室1厅 东北,47.06,1,日月光伯爵公馆,3190,1,0,0,1,0,0,0,1
整租·幸福小镇 1室1厅 南,53.31,1,幸福小镇,4700,0,0,1,0,0,0,0,0
整租·莲浦新苑 2室2厅 南/北,89.0,2,莲浦新苑,6500,0,0,1,1,0,0,0,0
整租·梅园四街坊 2室1厅 南,53.56,2,梅园四街坊,7500,0,0,1,0,0,0,0,0
整租·明卫佳苑西区(龙轩路1650弄) 2室2厅 南,92.39,2,明卫佳苑西区(龙轩路1650弄),2600,0,1,1,0,0,0,0,0
整租·浦江世博家园二街坊 2室2厅 南/北,91.72,2,浦江世博家园二街坊,4900,0,0,1,1,0,0,0,0
整租·星晓家园 3室2厅 南,82.0,3,星晓家园,3400,0,0,1,0,0,0,0,0
整租·浦三路4677弄 2室1厅 南,58.21,2,浦三路4677弄,3600,0,0,1,0,0,0,0,0
整租·枫桦景苑二期 2室1厅 南,89.0,2,枫桦景苑二期,4766,0,0,1,0,0,0,0,0
整租·万科城花新园 3室2厅 南,98.57,3,万科城花新园,9000,0,0,1,0,0,0,0,0
整租·都市苑 1室1厅 南,57.04,1,都市苑,4000,0,0,1,0,0,0,0,0
整租·东方知音苑 3室2厅 南,100.78,3,东方知音苑,9500,1,0,1,0,0,0,0,0
独栋·COZI可遇 虹桥店 【国际学校陪读首选】便停车，可开票，押一付一 随时入住 2室2厅,98.0,2,COZI可遇,11500,0,0,0,0,0,0,0,0
整租·通阁路135弄 1室0厅 南,38.48,1,通阁路135弄,4100,0,0,1,0,0,0,0,0
独栋·COZI可遇 虹桥店 【华山医院&国际医学中心】康复疗养，休养生息，陪护居住 1室1厅,58.0,1,COZI可遇,6500,0,0,0,0,0,0,0,0
整租·控江路1200弄 2室0厅 南,32.77,2,控江路1200弄,3600,0,0,1,0,0,0,0,0
整租·瑞和苑 1室1厅 南,54.45,1,瑞和苑,3300,0,0,1,0,0,0,0,0
整租·裕鸿佳苑(安通路151弄) 2室2厅 南,78.73,2,裕鸿佳苑(安通路151弄),1600,0,0,1,0,0,0,0,0
整租·金桥酒店公寓 1室1厅 南,59.13,1,金桥酒店公寓,5000,0,0,1,0,0,0,0,0
整租·日晖六村 1室0厅 北,29.03,1,日晖六村,4700,0,0,0,1,0,0,0,0
独栋·COZI可遇 虹桥店 【华山医院&国际医学中心】医护陪住，上班通勤，生活配套成熟 2室1厅,95.0,2,COZI可遇,11900,0,0,0,0,0,0,0,0
整租·珠江新城 2室1厅 南,110.07,2,珠江新城,5400,0,0,1,0,0,0,0,0
整租·新城金郡（商住） 2室1厅 南,59.0,2,新城金郡（商住）,3000,0,0,1,0,0,0,0,0
整租·源枫景苑 1室1厅 南,60.66,1,源枫景苑,3800,0,0,1,0,0,0,0,0
整租·思浦小区 1室1厅 南/北,39.26,1,思浦小区,4500,0,0,1,1,0,0,0,0
整租·真光新村第五小区 1室1厅 南,47.0,1,真光新村第五小区,4800,0,0,1,0,0,0,0,0
整租·冶金公寓 1室1厅 南,47.71,1,冶金公寓,4500,0,0,1,0,0,0,0,0
独栋·sweet公寓 大宁店 带花园精装一室 免押金 宠物友好 可短租 可月付 随时看房 1室1厅,35.0,1,sweet公寓,5380,0,0,0,0,0,0,0,0
整租·绍兴路7号 1室1厅 南,13.6,1,绍兴路7号,4800,0,0,1,0,0,0,0,0
整租·江桥二村 2室1厅 南,51.34,2,江桥二村,3750,0,0,1,0,0,0,0,0
整租·成亿宝盛家苑 1室1厅 南,56.27,1,成亿宝盛家苑,2700,0,0,1,0,0,0,0,0
整租·虹霞小区 2室1厅 南,48.24,2,虹霞小区,6900,0,0,1,0,0,0,0,0
整租·新城上坤樾山璟里 4室2厅 复式 南,131.62,4,新城上坤樾山璟里,12000,0,0,1,0,0,0,0,0
整租·盛第大厦 1室1厅 南,30.85,1,盛第大厦,3800,0,0,1,0,0,0,0,0
整租·天安别墅 7室3厅 复式 南,326.84,7,天安别墅,42000,0,0,1,0,0,0,0,0
整租·公交新村 2室1厅 南,43.63,2,公交新村,4800,0,0,1,0,0,0,0,0
整租·慧芝湖花园（三期） 2室1厅 南,79.25,2,慧芝湖花园（三期）,8500,0,0,1,0,0,0,0,0
整租·万邦都市花园 2室2厅 南,82.44,2,万邦都市花园,11500,0,0,1,0,0,0,0,0
整租·零陵路289弄 2室1厅 南,46.42,2,零陵路289弄,6890,0,0,1,0,0,0,0,0
整租·虹鹿二公寓 2室1厅 南,74.98,2,虹鹿二公寓,7130,0,0,1,0,0,0,0,0
整租·博学家园 1室1厅 南,60.59,1,博学家园,5490,0,0,1,0,0,0,0,0
整租·上海康城 2室1厅 南,98.3,2,上海康城,5230,0,0,1,0,0,0,0,0
整租·绿地峰尚汇 1室1厅 南,45.92,1,绿地峰尚汇,3700,0,0,1,0,0,0,0,0
整租·万科梦想派 2室2厅 南,73.77,2,万科梦想派,5800,0,0,1,0,0,0,0,0
整租·金桥横街小区 2室1厅 南,58.26,2,金桥横街小区,5330,0,0,1,0,0,0,0,0
整租·内江路384弄 1室1厅 南,47.86,1,内江路384弄,5189,0,0,1,0,0,0,0,0
整租·国定路600弄 1室1厅 南,37.47,1,国定路600弄,5060,0,0,1,0,0,0,0,0
整租·汇成二村 2室1厅 南,50.0,2,汇成二村,4790,0,0,1,0,0,0,0,0
整租·中铁北城时代 2室1厅 东,75.0,2,中铁北城时代,4460,1,0,0,1,0,0,0,0
整租·莘松三村 1室1厅 南,35.36,1,莘松三村,3760,0,0,1,0,0,0,0,0
整租·钦州花苑 2室1厅 南,77.12,2,钦州花苑,7290,0,0,1,0,0,0,0,0
整租·东宝兴路254弄28支弄 1室1厅 南,39.83,1,东宝兴路254弄28支弄,5130,1,0,1,0,0,0,0,0
整租·竹园高层 2室1厅 南,65.72,2,竹园高层,7200,0,0,1,0,0,0,0,0
整租·宝隆新村 1室1厅 南,50.37,1,宝隆新村,4660,0,0,1,0,0,0,0,0
整租·民生四村 1室1厅 南,34.53,1,民生四村,4500,0,0,1,0,0,0,0,0
整租·凌兆玉兰苑 3室1厅 南,88.7,3,凌兆玉兰苑,7200,0,0,1,0,0,0,0,0
整租·四平路幸福村 1室1厅 南,30.0,1,四平路幸福村,4760,0,0,1,0,0,0,0,0
整租·佘北家园丽雅苑 1室1厅 南,60.0,1,佘北家园丽雅苑,1700,0,0,1,1,0,0,0,0
整租·真光六小区 1室1厅 南,47.15,1,真光六小区,5630,0,0,1,0,0,0,0,0
整租·农房万丰公寓 2室1厅 西南,68.26,2,农房万丰公寓,7260,0,1,1,0,0,1,0,0
整租·瑞虹新城(一期) 2室1厅 南,89.06,2,瑞虹新城(一期),11000,0,0,1,0,0,0,0,0
整租·延新小区 1室1厅 南,48.18,1,延新小区,5200,0,0,1,0,0,0,0,0
整租·底特律财富天地 2室2厅 东,49.71,2,底特律财富天地,3000,1,0,0,0,0,0,0,0
整租·恒盛鼎城圣都汇 3室2厅 南,146.07,3,恒盛鼎城圣都汇,12000,0,0,1,0,0,0,0,0
整租·凤城六村 2室1厅 南,69.28,2,凤城六村,6500,0,0,1,0,0,0,0,0
整租·品臻国际公寓 1室1厅 南,55.18,1,品臻国际公寓,3600,0,0,1,0,0,0,0,0
整租·星晓家园 3室2厅 南,82.0,3,星晓家园,3400,0,0,1,0,0,0,0,0
整租·浦三路4677弄 2室1厅 南,58.21,2,浦三路4677弄,3600,0,0,1,0,0,0,0,0
整租·枫桦景苑二期 2室1厅 南,89.0,2,枫桦景苑二期,4766,0,0,1,0,0,0,0,0
整租·零陵路289弄 2室1厅 南,46.42,2,零陵路289弄,6890,0,0,1,0,0,0,0,0
整租·万科城花新园 3室2厅 南,98.57,3,万科城花新园,9000,0,0,1,0,0,0,0,0
整租·都市苑 1室1厅 南,57.04,1,都市苑,4000,0,0,1,0,0,0,0,0
整租·东方知音苑 3室2厅 南,100.78,3,东方知音苑,9500,1,0,1,0,0,0,0,0
整租·通阁路135弄 1室0厅 南,38.48,1,通阁路135弄,4100,0,0,1,0,0,0,0,0
整租·控江路1200弄 2室0厅 南,32.77,2,控江路1200弄,3600,0,0,1,0,0,0,0,0
整租·瑞和苑 1室1厅 南,54.45,1,瑞和苑,3300,0,0,1,0,0,0,0,0
整租·博学家园 1室1厅 南,60.59,1,博学家园,5490,0,0,1,0,0,0,0,0
整租·裕鸿佳苑(安通路151弄) 2室2厅 南,78.73,2,裕鸿佳苑(安通路151弄),1600,0,0,1,0,0,0,0,0
整租·上海康城 2室1厅 南,98.3,2,上海康城,5230,0,0,1,0,0,0,0,0
整租·金桥酒店公寓 1室1厅 南,59.13,1,金桥酒店公寓,5000,0,0,1,0,0,0,0,0
整租·日晖六村 1室0厅 北,29.03,1,日晖六村,4700,0,0,0,1,0,0,0,0
整租·珠江新城 2室1厅 南,110.07,2,珠江新城,5400,0,0,1,0,0,0,0,0
整租·金桥横街小区 2室1厅 南,58.26,2,金桥横街小区,5330,0,0,1,0,0,0,0,0
整租·新城金郡（商住） 2室1厅 南,59.0,2,新城金郡（商住）,3000,0,0,1,0,0,0,0,0
整租·源枫景苑 1室1厅 南,60.66,1,源枫景苑,3800,0,0,1,0,0,0,0,0
整租·思浦小区 1室1厅 南/北,39.26,1,思浦小区,4500,0,0,1,1,0,0,0,0
整租·真光新村第五小区 1室1厅 南,47.0,1,真光新村第五小区,4800,0,0,1,0,0,0,0,0
整租·冶金公寓 1室1厅 南,47.71,1,冶金公寓,4500,0,0,1,0,0,0,0,0
整租·内江路384弄 1室1厅 南,47.86,1,内江路384弄,5189,0,0,1,0,0,0,0,0
整租·国定路600弄 1室1厅 南,37.47,1,国定路600弄,5060,0,0,1,0,0,0,0,0
整租·汇成二村 2室1厅 南,50.0,2,汇成二村,4790,0,0,1,0,0,0,0,0
整租·绍兴路7号 1室1厅 南,13.6,1,绍兴路7号,4800,0,0,1,0,0,0,0,0
整租·中铁北城时代 2室1厅 东,75.0,2,中铁北城时代,4460,1,0,0,1,0,0,0,0
整租·江桥二村 2室1厅 南,51.34,2,江桥二村,3750,0,0,1,0,0,0,0,0
整租·成亿宝盛家苑 1室1厅 南,56.27,1,成亿宝盛家苑,2700,0,0,1,0,0,0,0,0
整租·莘松三村 1室1厅 南,35.36,1,莘松三村,3760,0,0,1,0,0,0,0,0
整租·衡山路58弄 2室1厅 南,90.0,2,衡山路58弄,17000,0,0,1,0,0,0,0,0
整租·静安艺阁 1室1厅 南,77.64,1,静安艺阁,12000,0,0,1,0,0,0,0,0
整租·金地褐石苑 3室2厅 南,107.57,3,金地褐石苑,7000,0,0,1,0,0,0,0,0
整租·东方都市景苑 3室1厅 南,138.32,3,东方都市景苑,13800,1,0,1,0,0,0,0,0
整租·高荣小区 1室1厅 南,47.23,1,高荣小区,5080,0,0,1,0,0,0,0,0
整租·金桥大厦 3室1厅 东南,142.91,3,金桥大厦,12800,1,0,1,0,1,0,0,0
整租·浣纱五村 2室1厅 东南,95.71,2,浣纱五村,6000,1,0,1,0,1,0,0,0
整租·浦江东旭公寓(669弄1-109号) 1室1厅 南,60.0,1,浦江东旭公寓(669弄1-109号),3100,1,0,1,0,0,0,0,0
独栋·悦徕酒店公寓 龙茗路店 性价比内窗房 干湿分离 押一付一 1室1厅,18.0,1,悦徕酒店公寓,2500,0,0,0,0,0,0,0,0
独栋·悦徕酒店公寓 龙茗路店 外窗大房型 开间,22.0,,悦徕酒店公寓,3400,0,0,0,0,0,0,0,0
整租·富力虹桥十号 3室2厅 南/北,96.45,3,富力虹桥十号,9500,0,0,1,1,0,0,0,0
整租·中凯城市之光(静安) 2室1厅 东/南/北,83.79,2,中凯城市之光(静安),10500,1,0,1,1,0,0,0,0
独栋·城方公寓 黄金城道店 黄金城道 一房一厅首租 国企房东 直租无中介 稀缺户型 1室1厅,52.0,1,城方公寓,9238,1,0,0,0,0,0,0,0
整租·景舒苑二村 2室1厅 南,70.02,2,景舒苑二村,3800,0,0,1,0,0,0,0,0
整租·聚贤煌都 5室3厅 南,223.15,5,聚贤煌都,12000,0,0,1,0,0,0,0,0
"独栋·大华享寓 锦绣悦府菊太路店 民用水电通燃气，近地铁，南北通透,可短租 1室1厅",41.0,1,大华享寓,3048,0,0,1,1,0,0,0,0
整租·西二小区 2室0厅 南,56.0,2,西二小区,4200,0,1,1,0,0,0,0,0
整租·塘和家园栀子锦苑 2室2厅 南,76.0,2,塘和家园栀子锦苑,3400,0,0,1,0,0,0,0,0
整租·建汇大厦 1室1厅 南,200.56,1,建汇大厦,18000,0,0,1,0,0,0,0,0
整租·新城金郡1518弄 2室2厅 南,83.55,2,新城金郡1518弄,4357,0,0,1,0,0,0,0,0
独栋·城方公寓 CHIC栖窠社区 班车直达2号线 超大公区民用水电可提公积金停车免费（限时限量） 开间,50.0,,城方公寓,4607,0,0,0,0,0,0,0,0
独栋·城璟租住 中山社区店 城璟中山社区 周年庆活动 直租 精美阳台 高性价比 1室1厅,45.0,1,城璟租住,2850,0,0,0,0,0,0,0,0
整租·东方豪园(别墅) 3室2厅 南,313.81,3,东方豪园(别墅),13000,1,0,1,0,0,0,0,0
整租·胶州路175弄 1室0厅 南,26.2,1,胶州路175弄,6000,0,0,1,0,0,0,0,0
独栋·南外滩520公寓 南外滩店 开业特惠 无窗新风房间 可办居住证 1室1厅,45.0,1,南外滩520公寓,4600,0,0,1,0,0,0,0,0
独栋·中海友里 金沙江路地铁站店 普陀独立厨卫 可办居住证 能短租 宽带免费 1室1厅,40.0,1,中海友里,7000,0,0,0,0,0,0,0,0
独栋·悦徕寓 罗锦路店 可短租采光充足不靠路 近1号线地铁进商业 1室1厅,15.0,1,悦徕寓,2380,0,0,0,0,0,0,0,0
整租·丽江佳苑 1室2厅 南,60.17,1,丽江佳苑,4300,0,0,1,0,0,0,0,0
整租·兴业嘉园 1室0厅 东,52.23,1,兴业嘉园,5800,1,0,0,0,0,0,0,0
整租·东外滩1号 1室1厅 南,58.21,1,东外滩1号,7000,1,0,1,0,0,0,0,0
整租·衡山路58弄 2室1厅 南,90.0,2,衡山路58弄,17000,0,0,1,0,0,0,0,0
整租·静安艺阁 1室1厅 南,77.64,1,静安艺阁,12000,0,0,1,0,0,0,0,0
整租·博学家园 1室1厅 南,60.59,1,博学家园,5490,0,0,1,0,0,0,0,0
整租·上海康城 2室1厅 南,98.3,2,上海康城,5230,0,0,1,0,0,0,0,0
整租·金地褐石苑 3室2厅 南,107.57,3,金地褐石苑,7000,0,0,1,0,0,0,0,0
整租·东方都市景苑 3室1厅 南,138.32,3,东方都市景苑,13800,1,0,1,0,0,0,0,0
整租·高荣小区 1室1厅 南,47.23,1,高荣小区,5080,0,0,1,0,0,0,0,0
整租·金桥横街小区 2室1厅 南,58.26,2,金桥横街小区,5330,0,0,1,0,0,0,0,0
整租·金桥大厦 3室1厅 东南,142.91,3,金桥大厦,12800,1,0,1,0,1,0,0,0
整租·浣纱五村 2室1厅 东南,95.71,2,浣纱五村,6000,1,0,1,0,1,0,0,0
整租·浦江东旭公寓(669弄1-109号) 1室1厅 南,60.0,1,浦江东旭公寓(669弄1-109号),3100,1,0,1,0,0,0,0,0
整租·富力虹桥十号 3室2厅 南/北,96.45,3,富力虹桥十号,9500,0,0,1,1,0,0,0,0
整租·中凯城市之光(静安) 2室1厅 东/南/北,83.79,2,中凯城市之光(静安),10500,1,0,1,1,0,0,0,0
整租·景舒苑二村 2室1厅 南,70.02,2,景舒苑二村,3800,0,0,1,0,0,0,0,0
整租·聚贤煌都 5室3厅 南,223.15,5,聚贤煌都,12000,0,0,1,0,0,0,0,0
整租·西二小区 2室0厅 南,56.0,2,西二小区,4200,0,1,1,0,0,0,0,0
整租·塘和家园栀子锦苑 2室2厅 南,76.0,2,塘和家园栀子锦苑,3400,0,0,1,0,0,0,0,0
整租·建汇大厦 1室1厅 南,200.56,1,建汇大厦,18000,0,0,1,0,0,0,0,0
整租·新城金郡1518弄 2室2厅 南,83.55,2,新城金郡1518弄,4357,0,0,1,0,0,0,0,0
整租·内江路384弄 1室1厅 南,47.86,1,内江路384弄,5189,0,0,1,0,0,0,0,0
整租·国定路600弄 1室1厅 南,37.47,1,国定路600弄,5060,0,0,1,0,0,0,0,0
整租·东方豪园(别墅) 3室2厅 南,313.81,3,东方豪园(别墅),13000,1,0,1,0,0,0,0,0
整租·胶州路175弄 1室0厅 南,26.2,1,胶州路175弄,6000,0,0,1,0,0,0,0,0
整租·汇成二村 2室1厅 南,50.0,2,汇成二村,4790,0,0,1,0,0,0,0,0
整租·中铁北城时代 2室1厅 东,75.0,2,中铁北城时代,4460,1,0,0,1,0,0,0,0
整租·丽江佳苑 1室2厅 南,60.17,1,丽江佳苑,4300,0,0,1,0,0,0,0,0
整租·兴业嘉园 1室0厅 东,52.23,1,兴业嘉园,5800,1,0,0,0,0,0,0,0
整租·东外滩1号 1室1厅 南,58.21,1,东外滩1号,7000,1,0,1,0,0,0,0,0
整租·航华二村信利苑 2室1厅 南,75.19,2,航华二村信利苑,5300,0,0,1,0,0,0,0,0
整租·莘松三村 1室1厅 南,35.36,1,莘松三村,3760,0,0,1,0,0,0,0,0
整租·星晓家园 3室2厅 南,82.0,3,星晓家园,3400,0,0,1,0,0,0,0,0
整租·浦三路4677弄 2室1厅 南,58.21,2,浦三路4677弄,3600,0,0,1,0,0,0,0,0
独栋·baseLIVING 浦三路店 世博甄选一室一厅，户型方正，高层景观阳台房，每周保洁，提供床品更换服务 1室1厅,77.0,1,baseLIVING,13000,0,0,0,0,0,0,0,0
独栋·baseLIVING 文定路店 美罗城、港汇恒隆、日月光精品静谧一房，可停车，租期灵活 1室1厅,55.0,1,baseLIVING,14500,0,0,0,0,0,0,0,0
独栋·方隅公寓 中骏广场旗舰店 中骏广场店 虹桥商务区人才公寓近龙湖阿里入室保洁 租期灵活 1室1厅,60.0,1,方隅公寓,7540,0,0,0,0,0,0,0,0
整租·枫桦景苑二期 2室1厅 南,89.0,2,枫桦景苑二期,4766,0,0,1,0,0,0,0,0
独栋·方隅公寓 中骏广场旗舰店 中骏广场店 2025限时超低折扣 精装公寓 可办居住证 配套齐全 1室1厅,60.0,1,方隅公寓,7250,0,0,0,0,0,0,0,0
独栋·baseLIVING 苏河店 近人民广场一室一厅，高层景观开窗即景，每周保洁，全套家具家电 1室1厅,90.0,1,baseLIVING,14000,0,0,0,0,0,0,0,0
